--- Hasil Analisis Kinerja Solver ---

Konfigurasi      : 2.txt (20x20, 60 bom)
Solver Digunakan : Hybrid (Greedy + CSP)
Jumlah Percobaan : 1000

--- Ringkasan Statistik ---
Jumlah Keberhasilan: 677 (67.70%)
Jumlah Kegagalan   : 323
Rata-rata Waktu    : 5.45 ms (untuk percobaan yang berhasil)
Rata-rata Langkah  : 177.00 langkah (untuk percobaan yang berhasil)

--- Rincian Percobaan yang Berhasil ---
Percobaan #449: Waktu = 3 ms, Langkah = 145
Percobaan #450: Waktu = 5 ms, Langkah = 186
Percobaan #451: Waktu = 4 ms, Langkah = 159
Percobaan #452: Waktu = 5 ms, Langkah = 169
Percobaan #453: Waktu = 4 ms, Langkah = 176
Percobaan #454: Waktu = 5 ms, Langkah = 204
Percobaan #455: Waktu = 7 ms, Langkah = 196
Percobaan #456: Waktu = 3 ms, Langkah = 142
Percobaan #457: Waktu = 4 ms, Langkah = 167
Percobaan #458: Waktu = 4 ms, Langkah = 172
Percobaan #459: Waktu = 4 ms, Langkah = 169
Percobaan #460: Waktu = 5 ms, Langkah = 187
Percobaan #461: Waktu = 8 ms, Langkah = 156
Percobaan #462: Waktu = 6 ms, Langkah = 147
Percobaan #463: Waktu = 5 ms, Langkah = 150
Percobaan #464: Waktu = 6 ms, Langkah = 179
Percobaan #465: Waktu = 5 ms, Langkah = 203
Percobaan #466: Waktu = 6 ms, Langkah = 192
Percobaan #467: Waktu = 8 ms, Langkah = 180
Percobaan #468: Waktu = 5 ms, Langkah = 191
Percobaan #469: Waktu = 7 ms, Langkah = 184
Percobaan #470: Waktu = 5 ms, Langkah = 166
Percobaan #471: Waktu = 6 ms, Langkah = 185
Percobaan #472: Waktu = 6 ms, Langkah = 184
Percobaan #473: Waktu = 5 ms, Langkah = 177
Percobaan #474: Waktu = 5 ms, Langkah = 170
Percobaan #475: Waktu = 6 ms, Langkah = 203
Percobaan #476: Waktu = 5 ms, Langkah = 155
Percobaan #477: Waktu = 6 ms, Langkah = 185
Percobaan #478: Waktu = 6 ms, Langkah = 191
