--- Hasil Analisis Kinerja Solver ---

Konfigurasi      : 3.txt (30x30, 135 bom)
Solver Digunakan : Hybrid (Greedy + CSP)
Jumlah Percobaan : 1000

--- Ringkasan Statistik ---
Jumlah Keberhasilan: 687 (68.70%)
Jumlah Kegagalan   : 313
Rata-rata Waktu    : 28.11 ms (untuk percobaan yang berhasil)
Rata-rata Langkah  : 401.87 langkah (untuk percobaan yang berhasil)

--- Rincian Percobaan yang Berhasil ---
Percobaan #374: Waktu = 29 ms, Langkah = 379
Percobaan #375: Waktu = 27 ms, Langkah = 419
Percobaan #376: Waktu = 30 ms, Langkah = 431
Percobaan #377: Waktu = 26 ms, Langkah = 381
Percobaan #378: Waktu = 30 ms, Langkah = 423
Percobaan #379: Waktu = 25 ms, Langkah = 378
Percobaan #380: Waktu = 31 ms, Langkah = 421
Percobaan #381: Waktu = 26 ms, Langkah = 434
Percobaan #382: Waktu = 25 ms, Langkah = 413
Percobaan #383: Waktu = 25 ms, Langkah = 369
Percobaan #384: Waktu = 27 ms, Langkah = 386
Percobaan #385: Waktu = 28 ms, Langkah = 420
Percobaan #386: Waktu = 25 ms, Langkah = 392
Percobaan #387: Waktu = 25 ms, Langkah = 394
Percobaan #388: Waktu = 25 ms, Langkah = 395
Percobaan #389: Waktu = 30 ms, Langkah = 436
Percobaan #390: Waktu = 26 ms, Langkah = 397
Percobaan #391: Waktu = 28 ms, Langkah = 395
Percobaan #392: Waktu = 28 ms, Langkah = 398
Percobaan #393: Waktu = 33 ms, Langkah = 417
Percobaan #394: Waktu = 22 ms, Langkah = 375
Percobaan #395: Waktu = 27 ms, Langkah = 389
Percobaan #396: Waktu = 30 ms, Langkah = 433
Percobaan #397: Waktu = 28 ms, Langkah = 410
Percobaan #398: Waktu = 25 ms, Langkah = 393
Percobaan #399: Waktu = 24 ms, Langkah = 402
Percobaan #400: Waktu = 23 ms, Langkah = 345
Percobaan #401: Waktu = 31 ms, Langkah = 413
Percobaan #402: Waktu = 32 ms, Langkah = 386
Percobaan #403: Waktu = 28 ms, Langkah = 425
Percobaan #404: Waktu = 31 ms, Langkah = 389
Percobaan #405: Waktu = 36 ms, Langkah = 438
Percobaan #406: Waktu = 27 ms, Langkah = 425
Percobaan #407: Waktu = 28 ms, Langkah = 402
Percobaan #408: Waktu = 29 ms, Langkah = 412
Percobaan #409: Waktu = 30 ms, Langkah = 413
Percobaan #410: Waktu = 25 ms, Langkah = 377
Percobaan #411: Waktu = 28 ms, Langkah = 413
Percobaan #412: Waktu = 27 ms, Langkah = 383
Percobaan #413: Waktu = 26 ms, Langkah = 417
Percobaan #414: Waktu = 27 ms, Langkah = 414
Percobaan #415: Waktu = 25 ms, Langkah = 381
Percobaan #416: Waktu = 25 ms, Langkah = 412
Percobaan #417: Waktu = 27 ms, Langkah = 429
Percobaan #418: Waktu = 27 ms, Langkah = 427
Percobaan #419: Waktu = 29 ms, Langkah = 402
Percobaan #420: Waktu = 25 ms, Langkah = 381
Percobaan #421: Waktu = 28 ms, Langkah = 389
Percobaan #422: Waktu = 27 ms, Langkah = 403
Percobaan #423: Waktu = 25 ms, Langkah = 421
Percobaan #424: Waktu = 23 ms, Langkah = 362
Percobaan #425: Waktu = 25 ms, Langkah = 385
Percobaan #426: Waktu = 26 ms, Langkah = 393
Percobaan #427: Waktu = 25 ms, Langkah = 393
Percobaan #428: Waktu = 22 ms, Langkah = 396
Percobaan #429: Waktu = 25 ms, Langkah = 410
Percobaan #430: Waktu = 25 ms, Langkah = 391
Percobaan #431: Waktu = 26 ms, Langkah = 406
Percobaan #432: Waktu = 28 ms, Langkah = 411
Percobaan #433: Waktu = 27 ms, Langkah = 407
Percobaan #434: Waktu = 24 ms, Langkah = 386
Percobaan #435: Waktu = 24 ms, Langkah = 350
Percobaan #436: Waktu = 29 ms, Langkah = 413
Percobaan #437: Waktu = 24 ms, Langkah = 422
Percobaan #438: Waktu = 31 ms, Langkah = 438
Percobaan #439: Waktu = 25 ms, Langkah = 366
Percobaan #440: Waktu = 30 ms, Langkah = 442
Percobaan #441: Waktu = 37 ms, Langkah = 403
Percobaan #442: Waktu = 57 ms, Langkah = 450
Percobaan #443: Waktu = 33 ms, Langkah = 421
Percobaan #444: Waktu = 31 ms, Langkah = 381
Percobaan #445: Waktu = 33 ms, Langkah = 415
Percobaan #446: Waktu = 30 ms, Langkah = 393
Percobaan #447: Waktu = 28 ms, Langkah = 376
Percobaan #448: Waktu = 31 ms, Langkah = 378
Percobaan #449: Waktu = 31 ms, Langkah = 418
Percobaan #450: Waktu = 40 ms, Langkah = 433
Percobaan #451: Waktu = 34 ms, Langkah = 427
Percobaan #452: Waktu = 30 ms, Langkah = 416
Percobaan #453: Waktu = 25 ms, Langkah = 400
Percobaan #454: Waktu = 28 ms, Langkah = 404
Percobaan #455: Waktu = 33 ms, Langkah = 391
Percobaan #456: Waktu = 29 ms, Langkah = 394
Percobaan #457: Waktu = 23 ms, Langkah = 333
Percobaan #458: Waktu = 28 ms, Langkah = 406
Percobaan #459: Waktu = 25 ms, Langkah = 397
Percobaan #460: Waktu = 25 ms, Langkah = 360
Percobaan #461: Waktu = 25 ms, Langkah = 365
Percobaan #462: Waktu = 27 ms, Langkah = 401
Percobaan #463: Waktu = 23 ms, Langkah = 385
Percobaan #464: Waktu = 26 ms, Langkah = 400
Percobaan #465: Waktu = 26 ms, Langkah = 384
Percobaan #466: Waktu = 25 ms, Langkah = 411
Percobaan #467: Waktu = 22 ms, Langkah = 349
Percobaan #468: Waktu = 28 ms, Langkah = 408
Percobaan #469: Waktu = 32 ms, Langkah = 421
Percobaan #470: Waktu = 26 ms, Langkah = 390
Percobaan #471: Waktu = 25 ms, Langkah = 417
Percobaan #472: Waktu = 27 ms, Langkah = 419
Percobaan #473: Waktu = 33 ms, Langkah = 397
Percobaan #474: Waktu = 24 ms, Langkah = 400
Percobaan #475: Waktu = 25 ms, Langkah = 400
